# CROND, RSYSLOGD, SESSION, SSHD, SU
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.902438879013061523e-01,0.000000000000000000e+00,7.961165308952331543e-01,2.532027065753936768e-01,8.846153616905212402e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.658536672592163086e-01,3.076923191547393799e-01,8.155339956283569336e-01,1.544837951660156250e-01,8.846153616905212402e-01
9.024389982223510742e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,9.038462042808532715e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,9.230769276618957520e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.548605859279632568e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.556141674518585205e-01,8.653846383094787598e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.653846383094787598e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.414634466171264648e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,9.038462042808532715e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,9.230769276618957520e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.548605859279632568e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.548605859279632568e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,8.846153616905212402e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.864077687263488770e-01,1.537302136421203613e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.414634466171264648e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,9.038462042808532715e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,9.230769276618957520e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
9.512194395065307617e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,8.846153616905212402e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.864077687263488770e-01,1.514694839715957642e-01,8.846153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.414634466171264648e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.541070044040679932e-01,8.846153616905212402e-01
8.292683362960815430e-01,0.000000000000000000e+00,9.417475461959838867e-01,1.657874882221221924e-01,5.192307829856872559e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,6.153846383094787598e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.548605859279632568e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,6.346153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.961538553237915039e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.414634466171264648e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.961538553237915039e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,6.153846383094787598e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.961538553237915039e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.864077687263488770e-01,1.525998413562774658e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.414634466171264648e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.961538553237915039e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,6.153846383094787598e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.548605859279632568e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.548605859279632568e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.548605859279632568e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.552373766899108887e-01,5.769230723381042480e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.544837951660156250e-01,5.769230723381042480e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.548605859279632568e-01,5.769230723381042480e-01
8.414634466171264648e-01,0.000000000000000000e+00,8.058252930641174316e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.961538553237915039e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,6.153846383094787598e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,6.346153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,6.346153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
9.512194395065307617e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.292683362960815430e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.902438879013061523e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.780487775802612305e-01,4.615384936332702637e-01,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.658536672592163086e-01,3.076923191547393799e-01,8.058252930641174316e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.536585569381713867e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.961538553237915039e-01
8.170732259750366211e-01,0.000000000000000000e+00,8.155339956283569336e-01,1.541070044040679932e-01,6.153846383094787598e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.961538553237915039e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,6.346153616905212402e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
8.048781156539916992e-01,0.000000000000000000e+00,7.961165308952331543e-01,1.541070044040679932e-01,5.769230723381042480e-01
